,ListingID,Property_Type,Region,Locality,Price,FloorSize,SizeType,Bedrooms,Bathrooms,Furnishing,Property_Condition,Developer,Society,Longitude,Latitude,Price_PSQFT,URL
454,2172,Builder Floor Apartment,Chennai South,Karapakkam,4400000,1096.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,4014.59854,https://www.magicbricks.com/propertyDetails/2-BHK-1096-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Karapakkam-in-Chennai&id=4d423438353333333531
455,344,Apartment,Chennai South,Medavakkam,6500000,1230.0,carpet area,3.0,2.0,Unfurnished,New Property,,,0.0,0.0,4003.449125,https://www.magicbricks.com/propertyDetails/3-BHK-1230-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai-r1&id=4d423231343833303839
456,1252,Apartment,Chennai South,Anakaputhur,2500000,625.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,4000.0,https://www.magicbricks.com/propertyDetails/2-BHK-625-Sq-ft-Multistorey-Apartment-FOR-Sale-Anakaputhur-in-Chennai&id=4d423438363138303239
457,1317,Builder Floor Apartment,Chennai South,Kattankulathur,4500000,1125.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,4000.0,https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423437353638323531
458,1551,Apartment,Chennai South,Pammal,5000000,1250.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,4000.0,https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423438343032313337
459,1631,Apartment,Chennai South,Sholinganallur,1900000,475.0,super area,1.0,1.0,Unfurnished,Resale,,,0.0,0.0,4000.0,https://www.magicbricks.com/propertyDetails/1-BHK-475-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai-r1&id=4d423337303239313633
460,2153,Apartment,Chennai South,Kovilambakkam,2700000,675.0,super area,1.0,1.0,Unfurnished,Resale,,,12.94611359,80.18401337,4000.0,https://www.magicbricks.com/propertyDetails/1-BHK-675-Sq-ft-Multistorey-Apartment-FOR-Sale-Kovilambakkam-in-Chennai&id=4d423437303332373633
461,1176,Apartment,Chennai South,Anakaputhur,2000000,380.0,carpet area,1.0,1.0,Semi-Furnished,New Property,,,0.0,0.0,3987.240829,https://www.magicbricks.com/propertyDetails/1-BHK-459-Sq-ft-Multistorey-Apartment-FOR-Sale-Anakaputhur-in-Chennai&id=4d423438313337383935
462,2036,Apartment,Chennai South,Kovilambakkam,5000000,950.0,carpet area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3987.240829,https://www.magicbricks.com/propertyDetails/3-BHK-1137-Sq-ft-Multistorey-Apartment-FOR-Sale-S.Kolathur-in-Chennai&id=4d423435393438323735
463,1943,Apartment,Chennai South,Pallikaranai,5250000,1000.0,carpet area,2.0,2.0,Semi-Furnished,New Property,,,12.96457386,80.23669434,3977.2727270000005,https://www.magicbricks.com/propertyDetails/2-BHK-1034-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423432383032383635
464,1504,Apartment,Chennai South,Pammal,3500000,882.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3968.253968,https://www.magicbricks.com/propertyDetails/2-BHK-882-Sq-ft-Multistorey-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423436393839303633
465,1828,Apartment,Chennai South,Nanmangalam,2950000,744.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3965.0537630000003,https://www.magicbricks.com/propertyDetails/2-BHK-744-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423437363535313537
466,1640,Apartment,Chennai South,Pallikaranai,5600000,1070.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3964.8824700000005,https://www.magicbricks.com/propertyDetails/2-BHK-1075-Sq-ft-Multistorey-Apartment-FOR-Sale-Kamakoti-Nagar-in-Chennai&id=4d423438383032313435
467,1051,Apartment,Chennai South,Medavakkam,4700000,900.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,12.91902434,80.17070435,3956.2289560000004,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Santhosapuram-in-Chennai&id=4d423438353834363331
468,1626,Builder Floor Apartment,Chennai South,Pammal,6000000,1520.0,super area,3.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,3947.368421,https://www.magicbricks.com/propertyDetails/3-BHK-1520-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Shankar-Nagar-in-Chennai&id=4d423438353930333233
469,1318,Apartment,Chennai South,Pammal,4200000,808.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.04405689,80.20023346,3937.893789,https://www.magicbricks.com/propertyDetails/2-BHK-888-Sq-ft-Multistorey-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423436363732343931
470,306,Builder Floor Apartment,Chennai South,Nanmangalam,4660800,900.0,carpet area,2.0,2.0,Unfurnished,New Property,,,13.06006718,80.23841858,3923.2323229999997,https://www.magicbricks.com/propertyDetails/2-BHK-971-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423436363635343931
471,136,Builder Floor Apartment,Chennai South,Kattankulathur,3650000,705.0,carpet area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3922.2007310000004,https://www.magicbricks.com/propertyDetails/2-BHK-845-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kattankulathur-in-Chennai&id=4d423435323035323237
472,1344,Builder Floor Apartment,Chennai South,Nanmangalam,3000000,765.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3921.568627,https://www.magicbricks.com/propertyDetails/2-BHK-765-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423438373435363131
473,1758,Apartment,Chennai South,Medavakkam,4500000,870.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,12.50774479,79.88368988,3918.495298,https://www.magicbricks.com/propertyDetails/2-BHK-970-Sq-ft-Multistorey-Apartment-FOR-Sale-Ranganathapuram-Medavakkam-in-Chennai&id=4d423434353630303039
474,1111,Apartment,Chennai South,Nanmangalam,2500000,640.0,super area,2.0,1.0,Semi-Furnished,Resale,,,0.0,0.0,3906.25,https://www.magicbricks.com/propertyDetails/2-BHK-640-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423437363937383435
475,61,Apartment,Chennai South,Medavakkam,3260000,835.0,super area,2.0,2.0,Unfurnished,New Property,,,12.90768814,80.18363190000001,3904.1916170000004,https://www.magicbricks.com/propertyDetails/2-BHK-835-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423438383039303439
476,1596,Apartment,Chennai South,Kattankulathur,2800000,718.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3899.721448,https://www.magicbricks.com/propertyDetails/2-BHK-718-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423433323030353535
477,260,Builder Floor Apartment,Chennai South,Pammal,3600000,700.0,carpet area,2.0,2.0,Semi-Furnished,New Property,,,0.0,0.0,3896.103896,https://www.magicbricks.com/propertyDetails/2-BHK-824-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423432393933303633
478,1272,Apartment,Chennai South,Anakaputhur,3000000,770.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3896.103896,https://www.magicbricks.com/propertyDetails/2-BHK-770-Sq-ft-Multistorey-Apartment-FOR-Sale-Ambedkar-Nagar-Anakaputhur-in-Chennai&id=4d423437313231383539
479,2089,Apartment,Chennai South,Medavakkam,3000000,775.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3870.9677420000003,https://www.magicbricks.com/propertyDetails/2-BHK-775-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423436333538343639
480,814,Apartment,Chennai South,Sembakkam,2525000,495.0,carpet area,1.0,1.0,Unfurnished,Resale,,,12.92431164,80.15938568,3864.401592,https://www.magicbricks.com/propertyDetails/1-BHK-570-Sq-ft-Multistorey-Apartment-FOR-Sale-Sembakkam-in-Chennai&id=4d423437373339373037
481,1285,Builder Floor Apartment,Chennai South,Medavakkam,4600000,1200.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3833.333333,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423437303836373933
482,1875,Builder Floor Apartment,Chennai South,Medavakkam,3600000,712.0,carpet area,2.0,2.0,Unfurnished,New Property,,,12.90124702,80.18863678,3830.439224,https://www.magicbricks.com/propertyDetails/2-BHK-868-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Vengaivasal-in-Chennai&id=4d423435343232323035
483,1165,Apartment,Chennai South,Medavakkam,6000000,1193.0,carpet area,3.0,2.0,Semi-Furnished,New Property,Skyline Promoters and Consortium,Skyline Elegance,12.912164,80.181191,3810.104397,https://www.magicbricks.com/propertyDetails/3-BHK-1193-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423437393537323839
484,694,Apartment,Chennai South,Medavakkam,7600000,1512.0,carpet area,3.0,3.0,Semi-Furnished,Resale,RAJPARIS Civil Constructions,Rajparis Harmony,12.926769,80.19465100000001,3807.920475,https://www.magicbricks.com/propertyDetails/3-BHK-1512-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423432353731313837
485,2096,Builder Floor Apartment,Chennai South,Nanmangalam,2900000,763.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3800.7863700000003,https://www.magicbricks.com/propertyDetails/2-BHK-763-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423437303939363631
486,1200,Builder Floor Apartment,Chennai South,Pammal,3040000,800.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3800.0,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423437333133383537
487,1976,Apartment,Chennai South,Medavakkam,2390000,630.0,super area,2.0,1.0,Unfurnished,Resale,Annai Builders Real Estates,Annai Avantika,12.89736379,80.14365909,3793.6507939999997,https://www.magicbricks.com/propertyDetails/2-BHK-630-Sq-ft-Multistorey-Apartment-FOR-Sale-Vengaivasal-in-Chennai&id=4d423437363539323835
488,272,Builder Floor Apartment,Chennai South,Pammal,3000000,600.0,carpet area,2.0,2.0,Furnished,Resale,,,12.37988377,79.69244385,3787.8787880000004,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423436373233383533
489,632,Apartment,Chennai South,Nanganallur,2500000,500.0,carpet area,1.0,1.0,Unfurnished,Resale,,,12.98018265,80.18373108,3787.8787880000004,https://www.magicbricks.com/propertyDetails/1-BHK-500-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423438383938313431
490,1105,Apartment,Chennai South,Medavakkam,4500000,900.0,carpet area,2.0,2.0,Unfurnished,New Property,,,0.0,0.0,3787.8787880000004,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423438363838323339
491,1971,Builder Floor Apartment,Chennai South,Medavakkam,5000000,1000.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,12.38008404,79.69248962,3787.8787880000004,https://www.magicbricks.com/propertyDetails/2-BHK-1160-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Santhosapuram-in-Chennai&id=4d423435353539343037
492,1988,Apartment,Chennai South,Keelkattalai,4190000,838.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,12.50291157,79.87734985,3787.8787880000004,https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Gandhi-Nagar-Keelakattalai-in-Chennai&id=4d423435333935363833
493,293,Builder Floor Apartment,Chennai South,Medavakkam,4999000,1000.0,carpet area,2.0,2.0,Unfurnished,New Property,,,12.90701485,80.19558716,3787.1212119999996,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423436353933343537
494,2170,Builder Floor Apartment,Chennai South,Pammal,1600000,425.0,super area,1.0,1.0,Semi-Furnished,Resale,,,0.0,0.0,3764.705882,https://www.magicbricks.com/propertyDetails/1-BHK-425-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423437383635363837
495,526,Apartment,Chennai South,Pammal,4000000,1065.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3755.8685450000003,https://www.magicbricks.com/propertyDetails/2-BHK-1065-Sq-ft-Multistorey-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423438323434333535
496,96,Apartment,Chennai South,Medavakkam,2900000,585.0,carpet area,2.0,1.0,Unfurnished,Resale,,JR Lane,0.0,0.0,3755.503756,https://www.magicbricks.com/propertyDetails/2-BHK-585-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423437393636353831
497,1079,Apartment,Chennai South,Kattankulathur,4200000,850.0,carpet area,3.0,2.0,Unfurnished,Resale,Lancor Holdings Ltd.,Lancor Abode Valley,12.817382,80.040285,3743.3155079999997,https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423438313137333239
498,2165,Builder Floor Apartment,Chennai South,Pammal,3800000,1020.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3725.490196,https://www.magicbricks.com/propertyDetails/2-BHK-1020-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423438363035353233
499,1474,Apartment,Chennai South,Sembakkam,2700000,550.0,carpet area,2.0,2.0,Unfurnished,Resale,Hansa Estates,Hansa Garden,0.0,0.0,3719.008264,https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajakipakkam-in-Chennai&id=4d423438393037353939
500,2148,Builder Floor Apartment,Chennai South,Pammal,4000000,1080.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3703.703704,https://www.magicbricks.com/propertyDetails/2-BHK-1080-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423438343836393139
501,576,Apartment,Chennai South,Pammal,4062600,1098.0,super area,3.0,3.0,Unfurnished,Resale,,,12.97564135,80.12753618,3700.0,https://www.magicbricks.com/propertyDetails/3-BHK-1098-Sq-ft-Multistorey-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423438353139373937
502,1566,Builder Floor Apartment,Chennai South,Anakaputhur,4329000,1170.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3700.0,https://www.magicbricks.com/propertyDetails/3-BHK-1170-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Anakaputhur-in-Chennai&id=4d423437393238333537
503,2213,Apartment,Chennai South,Pallikaranai,4600000,1250.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3680.0,https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-IIT-Colony-in-Chennai&id=4d423437383837393935
504,1863,Apartment,Chennai South,Medavakkam,5100000,1050.0,carpet area,3.0,2.0,Unfurnished,Resale,,,12.91814709,80.19001007,3679.65368,https://www.magicbricks.com/propertyDetails/3-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423437373435363537
505,105,Builder Floor Apartment,Chennai South,Nanmangalam,6900000,1429.0,carpet area,3.0,3.0,Furnished,New Property,,,0.0,0.0,3657.993511,https://www.magicbricks.com/propertyDetails/3-BHK-1441-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423438363337313431
506,696,Apartment,Chennai South,Kattankulathur,2900000,795.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3647.7987420000004,https://www.magicbricks.com/propertyDetails/2-BHK-795-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423438383832313437
507,387,Builder Floor Apartment,Chennai South,Keelkattalai,3500000,727.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,12.95883751,80.18464661,3647.201034,https://www.magicbricks.com/propertyDetails/2-BHK-725-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423436383338353735
508,279,Apartment,Chennai South,Pallikaranai,5000000,1042.0,carpet area,2.0,2.0,Unfurnished,New Property,,,12.92483139,80.20843506,3635.200372,https://www.magicbricks.com/propertyDetails/2-BHK-1042-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423437343232393939
509,46,Builder Floor Apartment,Chennai South,Pammal,2730000,570.0,carpet area,2.0,2.0,Semi-Furnished,New Property,,,0.0,0.0,3628.389155,https://www.magicbricks.com/propertyDetails/2-BHK-650-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai-r2&id=4d423432393533363831
510,1202,Builder Floor Apartment,Chennai South,Pammal,3350000,700.0,carpet area,2.0,2.0,Unfurnished,New Property,,,12.97340393,80.13193512,3625.5411259999996,https://www.magicbricks.com/propertyDetails/2-BHK-732-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423438323436353035
511,2160,Builder Floor Apartment,Chennai South,Pallikaranai,3000000,830.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3614.457831,https://www.magicbricks.com/propertyDetails/2-BHK-830-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423436383433313339
512,206,Apartment,Chennai South,Sholinganallur,9000000,1900.0,carpet area,3.0,1.0,Semi-Furnished,Resale,,,12.50254726,79.87695313,3588.5167460000002,https://www.magicbricks.com/propertyDetails/3-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Sale-Sholinganallur-in-Chennai&id=4d423438353235363931
513,296,Builder Floor Apartment,Chennai South,Pallikaranai,4800000,1015.0,carpet area,2.0,2.0,Semi-Furnished,Resale,Oliyas Construction,OLIYAS GREEN COURT,12.91805235,80.20060758,3582.624272,https://www.magicbricks.com/propertyDetails/2-BHK-1015-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423432393534313939
514,2154,Builder Floor Apartment,Chennai South,Pammal,4000000,1120.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3571.428571,https://www.magicbricks.com/propertyDetails/2-BHK-1120-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423434313435343835
515,2010,Apartment,Chennai South,Pammal,5000000,1061.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,12.97340393,80.13193512,3570.1025329999998,https://www.magicbricks.com/propertyDetails/2-BHK-1061-Sq-ft-Multistorey-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423432383639393739
516,1273,Apartment,Chennai South,Kattankulathur,4000000,1125.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3555.5555560000003,https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423437313232323635
517,2000,Builder Floor Apartment,Chennai South,Pammal,3500000,750.0,carpet area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3535.353535,https://www.magicbricks.com/propertyDetails/2-BHK-897-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Anna-Nagar-Pammal-in-Chennai&id=4d423339393337373235
518,1247,Builder Floor Apartment,Chennai South,Kovilambakkam,4300000,923.0,carpet area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3529.334515,https://www.magicbricks.com/propertyDetails/2-BHK-923-Sq-ft-Builder-Floor-Apartment-FOR-Sale-S.Kolathur-in-Chennai&id=4d423434313138323631
519,1862,Apartment,Chennai South,Pallikaranai,5100000,1100.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,Pallikarnai,12.945917699999999,80.21423100000001,3512.3966939999996,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Pallikaranai-in-Chennai&id=4d423436383935313731
520,384,Apartment,Chennai South,Kattankulathur,4400000,1253.0,super area,3.0,2.0,Semi-Furnished,Resale,Lancor Holdings Ltd.,Lancor Abode Valley,12.817382,80.040285,3511.572227,https://www.magicbricks.com/propertyDetails/3-BHK-1253-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423433343439353633
521,2106,Builder Floor Apartment,Chennai South,Pammal,3500000,1000.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3500.0,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Pammal-in-Chennai&id=4d423437313132363239
522,312,Apartment,Chennai South,Nanmangalam,3500000,1001.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3496.5034969999997,https://www.magicbricks.com/propertyDetails/2-BHK-1001-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423437353934383733
523,1881,Apartment,Chennai South,Nanganallur,3500000,760.0,carpet area,2.0,2.0,Unfurnished,Resale,,,12.98018265,80.18373108,3488.835726,https://www.magicbricks.com/propertyDetails/2-BHK-760-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanganallur-in-Chennai&id=4d423438303931313833
524,1610,Apartment,Chennai South,Kattankulathur,3500000,1015.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3448.2758619999995,https://www.magicbricks.com/propertyDetails/2-BHK-1015-Sq-ft-Multistorey-Apartment-FOR-Sale-Kattankulathur-in-Chennai&id=4d423438333933303937
525,110,Builder Floor Apartment,Chennai South,Kattankulathur,5000000,1100.0,carpet area,3.0,2.0,Semi-Furnished,Resale,Lancor Holdings Ltd.,Lancor Abode Valley,12.817382,80.040285,3443.526171,https://www.magicbricks.com/propertyDetails/3-BHK-1253-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423437343939313935
526,529,Apartment,Chennai South,Anakaputhur,3400000,750.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.04478264,80.20058441,3434.3434340000003,https://www.magicbricks.com/propertyDetails/2-BHK-820-Sq-ft-Multistorey-Apartment-FOR-Sale-Anakaputhur-in-Chennai&id=4d423434363238393333
527,2215,Builder Floor Apartment,Chennai South,Nanmangalam,3600000,1050.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3428.571429,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423435313039323839
528,1827,Apartment,Chennai South,Medavakkam,6000000,1330.0,carpet area,3.0,3.0,Unfurnished,Resale,,,12.91814709,80.19001007,3417.6349969999997,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423430373836383135
529,1984,Apartment,Chennai South,Keelkattalai,2100000,466.0,carpet area,1.0,1.0,Semi-Furnished,Resale,,,12.983609199999998,80.25845337,3413.968006,https://www.magicbricks.com/propertyDetails/1-BHK-566-Sq-ft-Multistorey-Apartment-FOR-Sale-Keelkattalai-in-Chennai&id=4d423434303233393635
530,597,Apartment,Chennai South,Medavakkam,2700000,600.0,carpet area,2.0,1.0,Semi-Furnished,Resale,,,12.91814709,80.19001007,3409.0909090000005,https://www.magicbricks.com/propertyDetails/2-BHK-625-Sq-ft-Multistorey-Apartment-FOR-Sale-Medavakkam-in-Chennai&id=4d423438373132343333
531,1956,Builder Floor Apartment,Chennai South,Pammal,3600000,800.0,carpet area,2.0,1.0,Furnished,Resale,,,12.49787712,79.87396240000001,3409.0909090000005,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Anna-Nagar-Pammal-in-Chennai&id=4d423434363937353835
532,1332,Apartment,Chennai South,Anakaputhur,2100000,621.0,super area,1.0,1.0,Semi-Furnished,Resale,,,0.0,0.0,3381.642512,https://www.magicbricks.com/propertyDetails/1-BHK-621-Sq-ft-Multistorey-Apartment-FOR-Sale-Anakaputhur-in-Chennai&id=4d423437353433373531
533,1803,Apartment,Chennai South,Kattankulathur,3800000,1125.0,super area,3.0,2.0,Semi-Furnished,Resale,Lancor Holdings Ltd.,Lancor Abode Valley,12.817382,80.040285,3377.777778,https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423434373639323533
534,1440,Builder Floor Apartment,Chennai South,Kattankulathur,3500000,1050.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3333.333333,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kattankulathur-in-Chennai&id=4d423437313930313937
535,2193,Builder Floor Apartment,Chennai South,Thiruvanmiyur,2500000,750.0,super area,1.0,1.0,Unfurnished,Resale,,,0.0,0.0,3333.333333,https://www.magicbricks.com/propertyDetails/1-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Thiruvanmiyur-in-Chennai&id=4d423438343035323937
536,1856,Builder Floor Apartment,Chennai South,Sembakkam,3500000,1054.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3320.683112,https://www.magicbricks.com/propertyDetails/2-BHK-1054-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sembakkam-in-Chennai&id=4d423436373434323937
537,1945,Apartment,Chennai South,Kattankulathur,4100000,950.0,carpet area,3.0,2.0,Semi-Furnished,Resale,Lancor Holdings Ltd.,Lancor Abode Valley,12.817382,80.040285,3269.53748,https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423432393638343739
538,1505,Apartment,Chennai South,Kattankulathur,4500000,1380.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3260.869565,https://www.magicbricks.com/propertyDetails/3-BHK-1380-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423436393838303331
539,1605,Apartment,Chennai South,Kattankulathur,4500000,1385.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3249.0974730000003,https://www.magicbricks.com/propertyDetails/3-BHK-1385-Sq-ft-Multistorey-Apartment-FOR-Sale-Potheri-in-Chennai&id=4d423433383437313933
540,2194,Builder Floor Apartment,Chennai South,Nanmangalam,2000000,616.0,super area,1.0,1.0,Semi-Furnished,Resale,,,0.0,0.0,3246.753247,https://www.magicbricks.com/propertyDetails/1-BHK-616-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nanmangalam-in-Chennai&id=4d423438313530393931
